"Collection Name","Title#1","Title Type#1","Name#1","Name Role#1","Name URI#1","Name#2","Name Role#2","Name URI#2","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Publisher#1","Date Issued#1","Date Created#1","Date Published#1","Date Captured#1","Language Term#1","Language Term URI#1","Form#1","Form URI#1","Extent#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Physical Description Note#1","Form#2","Form URI#2","Abstract#1","Note#1","Note Type#1","Note#2","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Topic#6","Subject Topic URI#6","Subject Topic#7","Subject Topic URI#7","Subject Topic#8","Subject Topic URI#8","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Name#3","Subject Name URI#3","Subject Name#4","Subject Name URI#4","Subject Name#5","Subject Name URI#5","Subject Name#6","Subject Name URI#6","Subject Name#7","Subject Name URI#7","Subject Name#8","Subject Name URI#8","Subject Name#9","Subject Name URI#9","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Subject Geographic#3","Subject Geographic URI#3","Subject Temporal#1","Subject Temporal URI#1","Subject Title#1","Subject Title URI#1","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Reference Identifier#2","Physical Location#1","Shelf Locator#1","Related Item Title#1","Related Item Type#1","Related Item Identifier#1","Related Item Title#2","Related Item Type#2","Related Item Identifier#2","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Glenn Miller Digital Collection","Photograph of Irene Miller Wolfe and Paul Tanner","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","color photographs","http://vocab.getty.edu/page/aat/300128359","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","Photograph depicting Irene Miller Wolfe (Glenn Miller's sister) and Paul Tanner (a former trombone player in Glenn Miller Orchestra) embracing and smiling.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Big bands","http://id.loc.gov/authorities/subjects/sh85013942","","","","","","","","","","","","","Miller Wolfe , Emma Irene, 1916-1999","local","Tanner, Paul, 1917-2013","http://id.loc.gov/authorities/names/n81035957","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_ireneMillerPaulTanner_0003.tif","https://doi.org/10.60807/libo45","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","106","1257009","5595","COU-5097_b7_f24_ireneMillerPaulTanner_0003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~106~1257009"
"Glenn Miller Digital Collection","Photograph of Irene Miller Wolfe and Paul Tanner","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","Photograph depicting Irene Miller Wolfe (Glenn Miller's sister) and Paul Tanner (a former trombone player in Glenn Miller Orchestra) sitting at a table and smiling. Tanner's trombone is placed on the table and Miller smokes a cigarette.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Big bands","http://id.loc.gov/authorities/subjects/sh85013942","","","","","","","","","","","","","Miller Wolfe , Emma Irene, 1916-1999","local","Tanner, Paul, 1917-2013","http://id.loc.gov/authorities/names/n81035957","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_ireneMillerPaulTanner_0004.tif","https://doi.org/10.60807/56f1nl","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","107","1257008","5595","COU-5097_b7_f24_ireneMillerPaulTanner_0004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~107~1257008"
"Glenn Miller Digital Collection","Portrait of Deane Miller at eleven months old","Devised","Park, Oscar Howard","photographer","local","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","children's portraits","http://vocab.getty.edu/page/aat/300438831","single-sitter portraits","http://vocab.getty.edu/page/aat/300404138","","","1902","2026","","","","gelatin silver prints","http://vocab.getty.edu/page/aat/300128695","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","cabinet photographs","http://vocab.getty.edu/page/aat/300127131","Studio portrait of Deane Miller captured in Clarinda, Iowa at eleven months old.","","","","Infants","http://id.worldcat.org/fast/972103","","","","","","","","","","","","","","","Miller, Elmer Deane, 1901-1971","local","","","","","","","","","","","","","","","","","Clarinda (Page, Iowa, United States, North America) (inhabited place)","http://vocab.getty.edu/page/tgn/2034513","","","","","","","","","COU-5098_b1_f6_1_0002.tif","https://doi.org/10.60807/7etbax","63878cdc35062e6949a5c722ee138791","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 6 | envelope 1","","","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","5","1256923","5595","COU-5098_b1_f6_1_0002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~5~1256923"
"Glenn Miller Digital Collection","Portrait of Deane Miller at eleven months old","Devised","Christensen","photographer","local","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","children's portraits","http://vocab.getty.edu/page/aat/300438831","single-sitter portraits","http://vocab.getty.edu/page/aat/300404138","","","1902","2026","","","","gelatin silver prints","http://vocab.getty.edu/page/aat/300128695","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","cabinet photographs","http://vocab.getty.edu/page/aat/300127131","Studio portrait of Deane Miller captured in Clarinda, Iowa at eleven months old.","","","","Infants","http://id.worldcat.org/fast/972103","","","","","","","","","","","","","","","Miller, Elmer Deane, 1901-1971","local","","","","","","","","","","","","","","","","","Clarinda (Page, Iowa, United States, North America) (inhabited place)","http://vocab.getty.edu/page/tgn/2034513","","","","","","","","","COU-5098_b1_f6_1_0003.tif","https://doi.org/10.60807/jgmwo0","63878cdc35062e6949a5c722ee138791","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 6 | envelope 1","","","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","6","1256922","5595","COU-5098_b1_f6_1_0003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~6~1256922"
"Glenn Miller Digital Collection","Portrait of Deane Miller at eleven months old","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","children's portraits","http://vocab.getty.edu/page/aat/300438831","single-sitter portraits","http://vocab.getty.edu/page/aat/300404138","","","1902","2026","","","","gelatin silver prints","http://vocab.getty.edu/page/aat/300128695","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","cabinet photographs","http://vocab.getty.edu/page/aat/300127131","Studio portrait of Deane Miller captured in Clarinda, Iowa at eleven months old.","","","","Infants","http://id.worldcat.org/fast/972103","","","","","","","","","","","","","","","Miller, Elmer Deane, 1901-1971","local","","","","","","","","","","","","","","","","","Clarinda (Page, Iowa, United States, North America) (inhabited place)","http://vocab.getty.edu/page/tgn/2034513","","","","","","","","","COU-5098_b1_f6_1_0004.tif","https://doi.org/10.60807/c5ycvw","63878cdc35062e6949a5c722ee138791","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 6 | envelope 1","","","","","","","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","7","1256921","5595","COU-5098_b1_f6_1_0004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~7~1256921"
"Glenn Miller Digital Collection","Portrait of Wynne Miller","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","portraits","http://vocab.getty.edu/page/aat/300015637","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","Portrait of Velna Lou ""Wynne"" Miller King-Bernatschke wearing a nice dress. The bottom of the photograph might state, ""The Merlins.""","","","","Teenagers","http://id.loc.gov/authorities/subjects/sh87006824","","","","","","","","","","","","","","","Miller, Wynne","http://id.loc.gov/authorities/names/n2004075626","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5098_b1_f12.tif","https://doi.org/10.60807/ldys2l","33395802ed10dc7dc8204a5576fda2e3","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 12","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","61","1256898","5595","COU-5098_b1_f12.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~61~1256898"
"Glenn Miller Digital Collection","Portrait of Wynne Miller as a child","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","children's portraits","http://vocab.getty.edu/page/aat/300438831","","","","","approximately 1931","2026","","","","gelatin silver prints","http://vocab.getty.edu/page/aat/300128695","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","cabinet photographs","http://vocab.getty.edu/page/aat/300127131","Portrait of Velna Lou ""Wynne"" Miller King-Bernatschke around six years old.","","","","Girls","http://id.loc.gov/authorities/subjects/sh85055012","","","","","","","","","","","","","","","Miller, Wynne","http://id.loc.gov/authorities/names/n2004075626","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5098_b1_f11_1.tif","https://doi.org/10.60807/gazmm0","7be6743ba64589ac985762b013f5cce5","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 11 | item 1","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","58","1256899","5595","COU-5098_b1_f11_1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~58~1256899"
"Glenn Miller Digital Collection","Portrait of Wynne Miller in high school","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","portraits","http://vocab.getty.edu/page/aat/300015637","","","","","Undated","2026","","","","gelatin silver prints","http://vocab.getty.edu/page/aat/300128695","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","cabinet photographs","http://vocab.getty.edu/page/aat/300127131","Portrait of Velna Lou ""Wynne"" Miller King-Bernatschke in high school.","","","","Teenagers","http://id.loc.gov/authorities/subjects/sh87006824","","","","","","","","","","","","","","","Miller, Wynne","http://id.loc.gov/authorities/names/n2004075626","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5098_b1_f11_2.tif","https://doi.org/10.60807/puj26u","7be6743ba64589ac985762b013f5cce5","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 11 | item 2","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","59","1256901","5595","COU-5098_b1_f11_2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~59~1256901"
"Glenn Miller Digital Collection","Postcard depicting Deane, Glenn, and Herb Miller","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","family portraits","http://vocab.getty.edu/page/aat/300418028","","","","","approximately 1913","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 postcard","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Brothers Deane (right), Glenn (left), and Herb (center) Miller are seated for a portrait captured on the front of a postcard. The back of the postcard contains a handwritten note listing the names and ages of each boy. It reads, ""Elmer Deane – 12 yrs., Alton Glenn – 9 yrs., John Herbert – 4.5 mo.""","","","","Families","http://id.worldcat.org/fast/1728849","Brothers","http://id.loc.gov/authorities/subjects/sh85017223","","","","","","","","","","","","","Miller, Elmer Deane, 1901-1971","local","Miller, John Herbert , 1913-1987","local","Miller, Glenn, 1904-1944","http://id.loc.gov/authorities/names/n50033672","","","","","","","","","","","","","","","","","","","","","","","COU-5098_b1_f7_6_0001.tif","https://doi.org/10.60807/lrpg3c","3f39eb02ba8d23e0ce2ef9520c7d71d0","","University of Colorado Boulder Libraries Archives","Deane Miller collection (COU: 5098) | box 1 | folder 7 | item 6","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","35","1256903","5595","COU-5098_b1_f7_6_0001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~35~1256903"
"Glenn Miller Digital Collection","Steve Miller's first birthday photo album","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","family portraits","http://vocab.getty.edu/page/aat/300418028","baby books","http://vocab.getty.edu/page/aat/300027343","","","1944/1945","2026","","","","photograph albums","http://vocab.getty.edu/page/aat/300026695","21 unnumbered pages","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","A photograph album depicting pictures of Helen Miller with her son, Steve Miller on his first birthday. There are several pictures of Steve sitting in front of his birthday cake, playing with toys, splashing in the bathtub, and getting ready for bed.","","","","Birthdays","http://id.worldcat.org/fast/833277","Infants","http://id.worldcat.org/fast/972103","Families","http://id.worldcat.org/fast/1728849","Mothers and sons","http://id.loc.gov/authorities/subjects/sh85087539","","","","","","","","","Miller, Steven Davis, 1943-2012","local","Burger Miller, Helen Dorothy, 1902–1966","local","","","","","","","","","","","","","","","","","","","","","","","","","COU-5099_b42_steveMillerFirstBirthdayAlbum.pdf","https://doi.org/10.60807/e26xmz","a85cd8a8dc7ddf4edf00421ddcc047ad","","University of Colorado Boulder Libraries Archives","Steve Miller and Jonnie Miller Hoffman collection (COU: 5099) | box 42","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","62","1256941","5595","COU-5099_b42_steveMillerFirstBirthdayAlbum.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~62~1256941"
"Glenn Miller Digital Collection","Steve Miller's second birthday photo album","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","family portraits","http://vocab.getty.edu/page/aat/300418028","baby books","http://vocab.getty.edu/page/aat/300027343","","","1945/1946","2026","","","","photograph albums","http://vocab.getty.edu/page/aat/300026695","10 unnumbered pages","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","A photograph album depicting pictures of Helen Miller with her son, Steve Miller on his second birthday. There are a few pictures of his younger sister, Jonnie Dee Miller.","","","","Birthdays","http://id.worldcat.org/fast/833277","Infants","http://id.worldcat.org/fast/972103","Families","http://id.worldcat.org/fast/1728849","Mothers and sons","http://id.loc.gov/authorities/subjects/sh85087539","","","","","","","","","Miller, Steven Davis, 1943-2012","local","Miller, Jonnie Dee","local","Burger Miller, Helen Dorothy, 1902–1966","local","","","","","","","","","","","","","","","","","","","","","","","COU-5099_b42_steveMillerSecondBirthdayAlbum.pdf","https://doi.org/10.60807/bv0u4f","a85cd8a8dc7ddf4edf00421ddcc047ad","","University of Colorado Boulder Libraries Archives","Steve Miller and Jonnie Miller Hoffman collection (COU: 5099) | box 42","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","63","1256943","5595","COU-5099_b42_steveMillerSecondBirthdayAlbum.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~63~1256943"
"Glenn Miller Digital Collection","The Glenn Miller Orchestra in Hollywood filming ""Orchestra Wives""","Devised","Tanner, Paul, 1917-2013","cinematographer","http://id.loc.gov/authorities/names/n81035957","","","","Moving image","http://id.loc.gov/vocabulary/resourceTypes/mov","silent films","http://vocab.getty.edu/page/aat/300252071","home movies","http://vocab.getty.edu/page/aat/300263874","","","1942","2026","[2022]","","","black-and-white film (film, material)","http://vocab.getty.edu/aat/300127344","1 film reel (15 min., 20 sec.)","video/mp4","https://www.iana.org/assignments/media-types/video/mp4","reformatted digital","","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","Behind-the-scenes footage filmed by Paul Tanner of the Glenn Miller Orchestra in Hollywood during the production of ""Orchestra Wives.""","00:00:00 Footage of presumably George Montgomery walking towards the camera. 00:00:18 Behind the scenes footage from the shooting of the film Orchestra Wives. Actors identified: Cesar Romero, George Montgomery, Jackie Gleason, Ann Rutherford, Glenn Miller, Lynn Bari, Mary Beth Hughes, Virginia Gilmore, and Carole Landis.00:07:04 Behind the scenes footage of an unknown film scene featuring an outdoor above ground water set up with a skyline backdrop and fake boats. 00:07:39 More footage of the behind the scenes of Orchestra Wives and the unidentified project. 00:09:18 Footage of the streets of Los Angeles. Landmarks: The Brown Derby restaurant on Wilshire Blvd, CBS, Ciro's, the Earl Carroll Theatre, Mocambo, and Gilmore Stadium. 00:10:28 Scenes inside Gilmore Stadium of a parade and the crowd. 00:13:38 Footage of someone opening an envelope addressed to Paul Tanner with an invitation to the Second Annual Dinner Dance at the Biltmore Bowl. 00:13:57 Footage of presumably the Second Annual Dinner Dance at the Biltmore Bowl where people are singing and dancing on a stage. 00:14:53 Footage of an unidentified house. 00:15:20 End of recording.","segment sequence","","Motion pictures--Production and direction","http://id.worldcat.org/fast/1027357","Motion picture actors and actresses","http://id.worldcat.org/fast/1027096","Motion picture studios","http://id.worldcat.org/fast/1027256","Bars (Drinking establishments)","http://id.worldcat.org/fast/827779","Restaurants","http://id.worldcat.org/fast/1095907","Parades","http://id.worldcat.org/fast/1052822","Performances","http://id.worldcat.org/fast/1353970","Marquees","http://id.worldcat.org/fast/1010418","Glenn Miller Orchestra","http://id.worldcat.org/fast/683936","Montgomery, George, 1916-2000","http://id.worldcat.org/fast/1452461","Romero, Cesar, 1907-1994","http://id.worldcat.org/fast/21301","Gleason, Jackie, 1916-1987","http://id.worldcat.org/fast/151827","Rutherford, Ann, 1917-2012","http://id.worldcat.org/fast/1799675","Bari, Lynn","http://id.worldcat.org/fast/1481802","Hughes, Mary Beth, 1919-1995","http://id.worldcat.org/fast/1722387","Gilmore, Virginia, 1919-1986","http://id.worldcat.org/fast/1496885","Landis, Carole, 1919-1948","http://id.worldcat.org/fast/235197","Los Angeles (California, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7023900","","","","","","","","","U183071040120_amrc_tannerPaul_017-003_orchestraWivesHollywood_a.mp4","https://doi.org/10.60807/snmpyy","93582f6dd8fd85195286519a854192e4","","University of Colorado Boulder Libraries Archives","Paul Tanner paper (COU: 5110) | U183071040120 | 017-003","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","110","1257015","5595","U183071040120_amrc_tannerPaul_017-003_orchestraWivesHollywood_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~110~1257015"
"Glenn Miller Digital Collection","The Glenn Miller Orchestra in Hollywood, New York, and Ohio","Devised","Tanner, Paul, 1917-2013","cinematographer","http://id.loc.gov/authorities/names/n81035957","","","","Moving image","http://id.loc.gov/vocabulary/resourceTypes/mov","silent films","http://vocab.getty.edu/page/aat/300252071","home movies","http://vocab.getty.edu/page/aat/300263874","","","Undated","2026","[2022]","","","black-and-white film (film, material)","http://vocab.getty.edu/aat/300127344","1 film reel (19 min., 45 sec.)","video/mp4","https://www.iana.org/assignments/media-types/video/mp4","reformatted digital","","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","Behind-the-scenes footage filmed by Paul Tanner of the Glenn Miller Orchestra in Hollywood during the production of ""Sun Valley Serenade."" Additional footage includes Theater marquees, Marion Hutton's shower, footage of the Tanner's family, and a farm in Columbus, Ohio.","00:00:00 Behind the scenes footage of the Glenn Miller Orchestra on the set of Sun Valley Serenade. 00:02:52 Behind the scenes footage of Sonja Henie and John Payne [or a student double] performing an ice-skating/dancing scene. 00:05:11 More behind the scenes footage of Sonja Henie, John Payne, other unidentified actors, and the Glenn Miller Orchestra. 00:13:02 Footage of the exterior marquees of the Hotel Pennsylvania, the Paramount Theater, The Shubert Theater, the RKO Palace, and the Fox Theatre in New York interspersed with footage of presumably the Glenn Miller Orchestra members. 00:15:59 Footage driving down a highway in presumably Columbus, Ohio. 00:16:13 Footage of Marion Hutton's baby shower. 00:18:16 Footage of an unidentified man and dog walking around a forest in winter. 00:18:41 Footage of presumably Paul Tanner's family. 00:19:45 End of recording.","segment sequence","","Motion pictures--Production and direction","http://id.worldcat.org/fast/1027357","Motion picture actors and actresses","http://id.worldcat.org/fast/1027096","Motion picture studios","http://id.worldcat.org/fast/1027256","Performances","http://id.worldcat.org/fast/1353970","Marquees","http://id.worldcat.org/fast/1010418","Families","http://id.worldcat.org/fast/1728849","","","","","Glenn Miller Orchestra","http://id.worldcat.org/fast/683936","Henie, Sonja, 1912-1969","http://id.worldcat.org/fast/138828","Payne, John, 1912-1989","http://id.worldcat.org/fast/189178","Hutton, Marion","http://id.worldcat.org/fast/347654","","","","","","","","","","","Los Angeles (California, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7023900","New York (Ney York, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7007567","Columbus (Ohio, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013645","","","","","U183071040138_amrc_tannerPaul_017-001_sunValleySerenadeOhio_a.mp4","https://doi.org/10.60807/3curxh","d45d31c99eb93f860a42494047d4e232","","University of Colorado Boulder Libraries Archives","Paul Tanner paper (COU: 5110) | U183071040138 | 017-001","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","111","1257013","5595","U183071040138_amrc_tannerPaul_017-001_sunValleySerenadeOhio_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~111~1257013"
"Glenn Miller Digital Collection","The Glenn Miller Orchestra on the road and various performances","Devised","Tanner, Paul, 1917-2013","cinematographer","http://id.loc.gov/authorities/names/n81035957","","","","Moving image","http://id.loc.gov/vocabulary/resourceTypes/mov","silent films","http://vocab.getty.edu/page/aat/300252071","home movies","http://vocab.getty.edu/page/aat/300263874","","","Undated","2026","[2022]","","","black-and-white film (film, material)","http://vocab.getty.edu/aat/300127344","1 film reel (18 min., 11 sec.)","video/mp4","https://www.iana.org/assignments/media-types/video/mp4","reformatted digital","","color film (film, material)","http://vocab.getty.edu/page/aat/300127339","Behind-the-scenes footage filmed by Paul Tanner of the Glenn Miller Orchestra traveling and performing.","00:00:00 Footage of an unidentified man playing darts, and unidentified man writing at a desk, and the Glenn Miller Orchestra traveling. 00:00:59 Footage of the exterior marquee of the Palace Theatre and the Glenn Miller Orchestra performing. 00:05:01 Footage of unidentified performers getting ready for a show and signing autographs. 00:06:06 Footage of the Fox Theatre, the Palace Theatre, The Forum Theatre, The Gaiety Theatre, and other theatre marquees publicizing the Glenn Miller Orchestra, stage entrance signs, the Glenn Miller Orchestra backstage and performing, and stage scheduling signage and paperwork. 00:09:36 The Glenn Miller band traveling, swimming and diving, and performing. 00:13:10 Unidentified people making funny faces and doing an impression of either Charlie Chaplin or Hitler. 00:13:56 Footage of members of the orchestra walking on the street, tuning their instruments, signing autographs, preparing for the show, and performing. 00:18:11 End of recording.","segment sequence","[Cataloger's note: An unidentified person in this film performs an impersonation of either Charlie Chaplin or Adolf Hitler. It is difficult to discern based on the time period in which the film was created and the mannerisms of the impersonation. That being said, in 1940, Charlie Chaplin wrote, directed, and starred in a satire titled ""The Great Dictator."" Considering this Glenn Miller film is documenting the behind-the-scenes life of musicians and actors it is likely that the impersonation is of Charlie Chaplin impersonating Hitler.]","Performances","http://id.worldcat.org/fast/1353970","Marquees","http://id.worldcat.org/fast/1010418","Orchestra","http://id.worldcat.org/fast/1047284","Musical instruments","http://id.worldcat.org/fast/1030728","Travel","http://id.worldcat.org/fast/1155558","Autographs","http://id.worldcat.org/fast/822653","","","","","Glenn Miller Orchestra","http://id.worldcat.org/fast/683936","Miller, Glenn, 1904-1944","http://id.loc.gov/authorities/names/n50033672","Hutton, Marion","http://id.worldcat.org/fast/347654","","","","","","","","","","","","","New York (Ney York, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7007567","Columbus (Ohio, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013645","","","","","","","U183071040099_amrc_tannerPaul_017-001_glennMillerReel1_a.mp4","https://doi.org/10.60807/8h61dq","c8fdb362fe2c0ee3437a906f3fa101aa","","University of Colorado Boulder Libraries Archives","Paul Tanner paper (COU: 5110) | U183071040099 | 017-001","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","113","1257011","5595","U183071040099_amrc_tannerPaul_017-001_glennMillerReel1_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~113~1257011"
